uniprotID	gene	upregulated_set_hits	upregulated_set_size	downregulated_set_hits	down_regulated_set_size	background_set_hits	background_set_size	upregulated_enrichment_value	upregulated_enrichment_value_log2	upregulated_p_value	upregulated_adjusted_p_value	upregulated_p_value_log10_abs	upregulated_adjusted_p_value_log10_abs	downregulated_enrichment_value	downregulated_enrichment_value_log2	downregulated_p_value	downregulated_adjusted_p_value	downregulated_p_value_log10_abs	downregulated_adjusted_p_value_log10_abs	dominant_enrichment_value	dominant_enrichment_value_log2	dominant_p_value	dominant_adjusted_p_value	dominant_p_value_log10_abs	dominant_adjusted_p_value_log10_abs	dominant_direction
Q13555	CAMK2G	439	49839	154	30754	1287	293548	2.0091270950594367	1.0065688301798639	1.810604930553649e-32	3.047851633098642e-31	31.742176301313737	30.516006177914736	1.1421339859786495	0.19173190601445847	0.0672551759399616	0.2579533963266881	1.1722742868547207	0.5884587496428572	2.0091270950594367	1.0065688301798639	1.810604930553649e-32	3.047851633098642e-31	31.742176301313737	30.516006177914736	upregulated set
Q13557	CAMK2D	224	49839	117	30754	1118	293548	1.1800723417307368	0.23887530353383007	0.014352281378565422	0.09453785342837659	1.843079059809989	1.0243942629892582	0.998898992157264	-0.0015892936277053982	0.5187218475687068	0.9999998612414573	0.2850654599711046	6.026207357337329e-8	1.1800723417307368	0.23887530353383007	0.014352281378565422	0.058766773752774636	1.843079059809989	1.2308681510386603	upregulated set
Q13627	DYRK1A	115	49839	92	30754	1061	293548	0.6384009269091897	-0.6474653486430175	0.9999994788779281	1	2.2632049921150038e-7	0	0.8276371500431607	-0.2729296901677672	0.9658783191351232	0.9999998612414573	0.015077582338899364	6.026207357337329e-8	1.2082589573798743	0.2729296901677672	0.9658783191351232	0.9999998612414573	0.015077582338899364	6.026207357337329e-8	downregulated set
Q13705	ACVR2B	543	49839	153	30754	1250	293548	2.55854474910892	1.3553234663958131	1.5388937126448352e-64	9.325695898627702e-63	63.81279137471425	62.03031875054797	1.1683109380661922	0.22442428886380522	0.04059083322056461	0.20581445708396884	1.3915720336943096	0.6865241222301891	2.55854474910892	1.3553234663958131	1.5388937126448352e-64	9.325695898627702e-63	63.81279137471425	62.03031875054797	upregulated set
Q13873	BMPR2	363	49839	120	30754	1290	293548	1.6573886376931846	0.7289119368565882	4.174514753515754e-16	4.864915270443359e-15	15.379393999729654	14.312924719198167	0.8879010761943337	-0.1715291444762043	0.9029042366178748	0.9999998612414573	0.04435830917029302	6.026207357337329e-8	1.6573886376931846	0.7289119368565882	4.174514753515754e-16	4.864915270443359e-15	15.379393999729654	14.312924719198167	upregulated set
Q13976	PRKG1	67	49839	76	30754	591	293548	0.6677258373168646	-0.5826722292143174	0.9995956396903252	1	1.7564696591701643e-4	0	1.2274475872103086	0.29566142186285016	0.05583948286462043	0.23932842842328247	1.2530586124135794	0.6210057110227559	0.8146987377870514	-0.29566142186285016	0.05583948286462043	0.16497396522381608	1.2530586124135794	0.7825845870088528	downregulated set
Q14004	CDK13	153	49839	99	30754	1296	293548	0.6953399239752327	-0.5242096684991585	0.9999962887235985	1	1.6117898529029644e-6	0	0.7291572733068046	-0.4556980691581053	0.9993164825992863	0.9999998612414573	2.969493319976741e-4	6.026207357337329e-8	1.3714462388407582	0.4556980691581053	0.9993164825992863	0.9999998612414573	2.969493319976741e-4	6.026207357337329e-8	downregulated set
Q14012	CAMK1	55	49839	58	30754	437	293548	0.7412961270494022	-0.4318781209353879	0.9870000861299951	1	0.005682809431903311	0	1.266844538330128	0.34123949405948284	0.05608025880545563	0.23932842842328247	1.2511899908059856	0.6210057110227559	0.7893628379360067	-0.34123949405948284	0.05608025880545563	0.16497396522381608	1.2511899908059856	0.7825845870088528	downregulated set
Q14164	IKBKE	195	49839	88	30754	1079	293548	1.0644596548895657	0.09012126985240637	0.2220523741067548	1	0.6535445791399285	0	0.7784360116107161	-0.3613496420005495	0.9912633012446438	0.9999998612414573	0.003810972064358348	6.026207357337329e-8	1.0644596548895657	0.09012126985240637	0.2220523741067548	0.48754977793004856	0.6535445791399285	0.31198103703886	upregulated set
Q14680	MELK	56	49839	73	30754	604	293548	0.5460880302127245	-0.872794560382455	0.999999020450864	1	4.2541299288590207e-7	0	1.1536205767619074	0.2061688028117008	0.1390236950925545	0.4430788983260067	0.8569111726169144	0.35351893279122043	0.8668361332517973	-0.2061688028117008	0.1390236950925545	0.3369934369043521	0.8569111726169144	0.4723785571226658	downregulated set
Q15118	PDK1	200	49839	104	30754	1058	293548	1.1134443126610778	0.15502940558262973	0.08951031096656419	0.49312044041579906	1.0481269340924122	0.307046995084351	0.9382613601928639	-0.091938241941709	0.7459659917128192	0.9999998612414573	0.12728097138541	6.026207357337329e-8	1.1134443126610778	0.15502940558262973	0.08951031096656419	0.23584021063364302	1.0481269340924122	0.6273821459437189	upregulated set
Q15131	CDK10	127	49839	139	30754	1440	293548	0.5194610983804697	-0.9449123828608863	0.9999999999999962	1	1.6393566931405912e-15	0	0.9213562176454101	-0.11816905141299965	0.83215145471633	0.9999998612414573	0.07979762327482728	6.026207357337329e-8	1.0853565438083976	0.11816905141299965	0.83215145471633	0.9999998612414573	0.07979762327482728	6.026207357337329e-8	downregulated set
Q15139	PRKD1	176	49839	150	30754	1122	293548	0.9238938171503781	-0.11420104224305391	0.8448381559883397	1	0.07322648003637594	0	1.2760719544831018	0.35170968133565017	0.003679651946231453	0.053092120938482396	2.4341932587666393	1.2749699249982533	0.7836548687452893	-0.35170968133565017	0.003679651946231453	0.018897195588273394	2.4341932587666393	1.7236026419064783	downregulated set
Q15208	STK38	85	49839	71	30754	521	293548	0.9609239954610103	-0.05750576972374081	0.6504693804297035	1	0.18677314218217916	0	1.300760535635038	0.37935539260914014	0.02494203228204133	0.1574465787803859	1.6030681630099355	0.8028667718832176	0.7687810112656861	-0.37935539260914014	0.02494203228204133	0.09216385099339663	1.6030681630099355	1.0354393868913472	downregulated set
Q15349	RPS6KA2	29	49839	67	30754	333	293548	0.5129387294564904	-0.9631415887206055	0.9999423294955485	1	2.5046704086830977e-5	0	1.9205506214725268	0.9415199906249769	3.879769675842781e-6	5.877851058901812e-4	5.411194055714965	3.230781422876641	0.5206840105226067	-0.9415199906249769	3.879769675842781e-6	3.177216788595575e-5	5.411194055714965	4.4979531512796544	downregulated set
Q15418	RPS6KA1	31	49839	54	30754	315	293548	0.5796455305455653	-0.7867571733665395	0.9992852075783767	1	3.105414039651019e-4	0	1.6362782782417546	0.71041812511268	9.846795538195601e-4	0.022950608062102053	3.006705079807275	1.639205803611807	0.6111429903442459	-0.71041812511268	9.846795538195601e-4	0.0058501549962220924	3.006705079807275	2.2328326274029067	downregulated set
Q15746	MYLK	41	49839	39	30754	394	293548	0.6129129504071718	-0.7062459066706598	0.9994134255735754	1	2.5482077960658177e-4	0	0.9448108367863572	-0.08190258264141574	0.656013184516136	0.9999998612414573	0.18308743211052264	6.026207357337329e-8	1.0584129235872877	0.08190258264141574	0.656013184516136	0.9602511831323151	0.18308743211052264	0.017615149065135366	downregulated set
Q15759	MAPK11	207	49839	133	30754	1438	293548	0.8478584174428827	-0.23810472338502914	0.9889611805304912	1	0.004820755331310592	0	0.8828061589200721	-0.17983140023534241	0.923464528147874	0.9999998612414573	0.03457978189727309	6.026207357337329e-8	1.132751499177679	0.17983140023534241	0.923464528147874	0.9999998612414573	0.03457978189727309	6.026207357337329e-8	downregulated set
Q15831	STK11	246	49839	222	30754	1735	293548	0.8351139892760084	-0.25995496252313843	0.9967679520850228	1	0.0014059338233255946	0	1.2213225258133682	0.28844423631814015	0.0034857305714199823	0.05280881815701274	2.4577061846005614	1.2772935517622377	0.818784537961442	-0.28844423631814015	0.0034857305714199823	0.018209937295521634	2.4577061846005614	1.7396915496611938	downregulated set
Q15835	GRK1	445	49839	172	30754	1360	293548	1.9273268262704328	0.9466012372585115	1.011918256229124e-29	1.613743324407498e-28	28.99485456882278	27.792165541273306	1.207164467050593	0.271622245798011	0.012719488866742337	0.10142118754270864	1.8955303404811148	0.99387130859562	1.9273268262704328	0.9466012372585115	1.011918256229124e-29	1.613743324407498e-28	28.99485456882278	27.792165541273306	upregulated set
Q16512	PKN1	35	49839	61	30754	441	293548	0.46745673208834615	-1.0970952599200292	0.9999994971476591	1	2.1838605176336937e-7	0	1.3202827132232267	0.40084688813930985	0.028010941168102026	0.1664179445869591	1.5526722986292603	0.7787998462248917	0.7574135372557326	-0.40084688813930985	0.028010941168102026	0.10225680932451704	1.5526722986292603	0.9903077625030292	downregulated set
Q16513	PKN2	26	49839	36	30754	279	293548	0.5488841245795305	-0.8654264821582374	0.9994267971402921	1	2.490102124851177e-4	0	1.2316154536301054	0.3005518747490576	0.14038143313299223	0.4430788983260067	0.8526903282539571	0.35351893279122043	0.8119417445214461	-0.3005518747490576	0.14038143313299223	0.33758392253410036	0.8526903282539571	0.47161824486921494	downregulated set
Q16539	MAPK14	163	49839	121	30754	1335	293548	0.7191458025680616	-0.4756437966609295	0.9999847851119115	1	6.607792208162251e-6	0	0.8651177515392517	-0.20903158294722338	0.9438618103325349	0.9999998612414573	0.025091585578185586	6.026207357337329e-8	1.155912011076828	0.20903158294722338	0.9438618103325349	0.9999998612414573	0.025091585578185586	6.026207357337329e-8	downregulated set
Q16566	CAMK4	55	49839	63	30754	470	293548	0.6892480865400341	-0.536904737792318	0.9973875724492831	1	0.0011360474374118674	0	1.2794385763433436	0.3555108877197124	0.04198281544464914	0.20581445708396884	1.3769284401920419	0.6865241222301891	0.7815928161694299	-0.3555108877197124	0.04198281544464914	0.13574996105538373	1.3769284401920419	0.8672602863316339	downregulated set
Q16584	MAP3K11	170	49839	92	30754	1182	293548	0.8471169239806198	-0.23936698246686497	0.9817778731441831	1	0.007986760054106581	0	0.7429555334360598	-0.4286522281490791	0.9981246625054154	0.9999998612414573	8.152133648412546e-4	6.026207357337329e-8	0.8471169239806198	-0.23936698246686497	0.9817778731441831	0.9999998612414573	0.007986760054106581	6.026207357337329e-8	upregulated set
Q16644	MAPKAPK3	132	49839	121	30754	833	293548	0.9333251608706485	-0.09954830614699334	0.781466753862347	1	0.10708949355171143	0	1.3864851219600978	0.4714321352453687	7.29078606486929e-4	0.01840923481379496	3.1372256451756955	1.7349642627210151	0.7212482731774884	-0.4714321352453687	7.29078606486929e-4	0.0044182163553107895	3.1372256451756955	2.3547530210094094	downregulated set
Q16654	PDK4	239	49839	103	30754	1197	293548	1.1759958152673933	0.23388292641260994	0.0133881500216856	0.09014687681268303	1.8732794297751822	1.045049315048221	0.8213151318488786	-0.2839922164606563	0.9774542834166629	0.9999998612414573	0.00990354587498533	6.026207357337329e-8	1.1759958152673933	0.23388292641260994	0.0133881500216856	0.05556999255576352	1.8732794297751822	1.2551596613933331	upregulated set
Q16816	PHKG1	50	49839	71	30754	543	293548	0.5423526413937628	-0.8826968880379681	0.9999974195711803	1	1.120667443255526e-6	0	1.2480595839620043	0.31968681195217397	0.04867571577499017	0.22690372122803112	1.3126876534732017	0.6441583816137523	0.8012437970513143	-0.31968681195217397	0.04867571577499017	0.15204888535898992	1.3126876534732017	0.8180167592371416	downregulated set
Q2M2I8	AAK1	256	49839	181	30754	1613	293548	0.934780672844671	-0.09730018905010339	0.8492969039584685	1	0.07094045909691794	0	1.0711060603202944	0.09910134201371329	0.2014181099851356	0.581235117385677	0.6959014835688078	0.23564815413644077	0.933614360935432	-0.09910134201371329	0.2014181099851356	0.44874770092276534	0.6959014835688078	0.34799776343672023	downregulated set
Q32MK0	MYLK3	42	49839	57	30754	503	293548	0.49180524821690685	-1.023840964393982	0.9999996136800102	1	1.677766722162874e-7	0	1.081677770116807	0.11327078688098037	0.30723137271189493	0.7882936411603887	0.5125344387056907	0.10331197669741386	0.9244897395755975	-0.11327078688098037	0.30723137271189493	0.6124414863927906	0.5125344387056907	0.21293539814815818	downregulated set
Q52WX2	SBK1	121	49839	88	30754	759	293548	0.9389632053636932	-0.09085947000021181	0.7531925329242485	1	0.12309399418626729	0	1.1066460738196375	0.14619389494016638	0.19898819824233427	0.5797444621868008	0.7011726803250665	0.2367633911215419	0.9036312725968982	-0.14619389494016638	0.19898819824233427	0.44874770092276534	0.7011726803250665	0.34799776343672023	downregulated set
Q56UN5	MAP3K19	116	49839	64	30754	809	293548	0.8445414221780904	-0.24375991033864375	0.9618962026691492	1	0.016871789750266854	0	0.7551365310875713	-0.40519058301223454	0.9891440746008009	0.9999998612414573	0.00474044627239816	6.026207357337329e-8	0.8445414221780904	-0.24375991033864375	0.9618962026691492	0.9999998612414573	0.016871789750266854	6.026207357337329e-8	upregulated set
Q5S007	LRRK2	77	49839	82	30754	822	293548	0.5517349083563217	-0.8579528319815036	0.9999999756877838	1	1.055866148431785e-8	0	0.9521793415853288	-0.07069476626165455	0.6799517072904595	0.9999998612414573	0.16752193141442764	6.026207357337329e-8	1.0502223229660206	0.07069476626165455	0.6799517072904595	0.9718177703255153	0.16752193141442764	0.012415163840874028	downregulated set
Q5TCX8	MAP3K21	172	49839	91	30754	1056	293548	0.9593391281968434	-0.05988719405406549	0.7046330016723611	1	0.15203702038190822	0	0.822516184923911	-0.2818840273711184	0.9695489535207995	0.9999998612414573	0.013430258057974966	6.026207357337329e-8	0.9593391281968434	-0.05988719405406549	0.7046330016723611	0.9793752270950706	0.15203702038190822	0.009050885484208055	upregulated set
Q5TCY1	TTBK1	178	49839	89	30754	1116	293548	0.9394221480903244	-0.09015448749199459	0.790817738360748	1	0.10192359784876494	0	0.7612372288412445	-0.3935819755359889	0.9954799420071232	0.9999998612414573	0.0019674861773892106	6.026207357337329e-8	0.9394221480903244	-0.09015448749199459	0.790817738360748	0.9999998612414573	0.10192359784876494	6.026207357337329e-8	upregulated set
Q5VT25	CDC42BPA	35	49839	40	30754	345	293548	0.597530665997926	-0.7429153390360782	0.9992542930743078	1	3.239772139899536e-4	0	1.1066463897662413	0.14619430682843323	0.29574295391498945	0.7766904564249187	0.529085593656218	0.1097520312011491	0.9036310146109379	-0.14619430682843323	0.29574295391498945	0.6006406196352705	0.529085593656218	0.22138530102991186	downregulated set
Q6IQ55	TTBK2	182	49839	108	30754	1131	293548	0.9477962773733596	-0.07735110032910869	0.7595074885234538	1	0.11946793976251077	0	0.9114563505778621	-0.13375452728198517	0.8332644428876506	0.9999998612414573	0.07921715002020874	6.026207357337329e-8	0.9477962773733596	-0.07735110032910869	0.7595074885234538	0.9999998612414573	0.11946793976251077	6.026207357337329e-8	upregulated set
Q6P2M8	PNCK	42	49839	56	30754	357	293548	0.6929338674637685	-0.5292104245375218	0.9922034863777747	1	0.003399251284947885	0	1.497247173935804	0.5823124092221948	0.004437296851207992	0.05732346988866493	2.3528815163974555	1.241667528883733	0.6678923943942445	-0.5823124092221948	0.004437296851207992	0.022165328435647398	2.3528815163974555	1.654325829140981	downregulated set
Q6P3R8	NEK5	170	49839	160	30754	1461	293548	0.6853454031750906	-0.5450968281920215	0.9999995670073394	1	1.8804636392106483e-7	0	1.0453275529461257	0.06395508102882465	0.30959387227091173	0.7882936411603887	0.5092076438071881	0.10331197669741386	0.9566379429888979	-0.06395508102882465	0.30959387227091173	0.6131172764580801	0.5092076438071881	0.21245644612248188	downregulated set
Q6P5Z2	PKN3	53	49839	50	30754	457	293548	0.6830782222341113	-0.5498772976787677	0.9975487782158063	1	0.0010658589574826015	0	1.0443265364089214	0.06257287934109543	0.40731658445074653	0.8974682671384923	0.3900679066613333	0.046980898348849706	0.9575549075279223	-0.06257287934109543	0.40731658445074653	0.7179319322964592	0.3900679066613333	0.14391672961476187	downregulated set
Q6XUX3	DSTYK	262	49839	84	30754	902	293548	1.7108131344708755	0.7746821884101538	2.526657851507001e-13	2.734204746452219e-12	12.597453564278325	11.56316896711824	0.8888858207560102	-0.16992998112850644	0.8619566578044695	0.9999998612414573	0.06451457147180069	6.026207357337329e-8	1.7108131344708755	0.7746821884101538	2.526657851507001e-13	2.734204746452219e-12	12.597453564278325	11.56316896711824	upregulated set
Q6ZN16	MAP3K15	111	49839	75	30754	972	293548	0.6726165718337296	-0.5721437706648298	0.9999868043673574	1	5.73082825292628e-6	0	0.7365244318262313	-0.4411947120703339	0.9965898090867052	0.9999998612414573	0.0014835581443300636	6.026207357337329e-8	1.35772821211168	0.4411947120703339	0.9965898090867052	0.9999998612414573	0.0014835581443300636	6.026207357337329e-8	downregulated set
Q76MJ5	ERN2	140	49839	102	30754	1248	293548	0.6607305398136493	-0.597866065414434	0.9999996028343472	1	1.7248688566987183e-7	0	0.7800946907708582	-0.3582788406379987	0.9942939452123324	0.9999998612414573	0.00248520522862176	6.026207357337329e-8	1.2818956619379631	0.3582788406379987	0.9942939452123324	0.9999998612414573	0.00248520522862176	6.026207357337329e-8	downregulated set
Q7KZI7	MARK2	204	49839	99	30754	1200	293548	1.0012873499723638	0.001856058978448188	0.5048251133202012	1	0.29685904856364725	0	0.7874385391325173	-0.3447607717036715	0.9917314983876688	0.9999998612414573	0.0036058929189417993	6.026207357337329e-8	1.0012873499723638	0.001856058978448188	0.5048251133202012	0.8313152681305488	0.29685904856364725	0.08023424307087866	upregulated set
Q7L7X3	TAOK1	47	49839	37	30754	534	293548	0.5184039693640855	-0.947851330059968	0.999999155919966	1	3.665794557531359e-7	0	0.6613730584706328	-0.5964638174298016	0.9958773205509104	0.9999998612414573	0.0017941578506955004	6.026207357337329e-8	1.512005950639133	0.5964638174298016	0.9958773205509104	0.9999998612414573	0.0017941578506955004	6.026207357337329e-8	downregulated set
Q86SG6	NEK8	114	49839	82	30754	710	293548	0.9456980354566262	-0.08054849514186849	0.7239845186285871	1	0.14027072046868502	0	1.1023574143514554	0.1405920608519808	0.21743705723315934	0.6215417768079933	0.6626664382608116	0.2065296750232768	0.9071467991969965	-0.1405920608519808	0.21743705723315934	0.4809009368003451	0.6626664382608116	0.31794437691491334	downregulated set
Q86UE8	TLK2	322	49839	175	30754	1515	293548	1.2518408450923861	0.3240511544499368	2.0204419843747911e-4	0.0016545781655825994	3.694553615514642	2.7813127110793316	1.1025344109233506	0.1408236840764392	0.12011827066562554	0.3999542418866433	0.9203909289354484	0.3979896927542369	1.2518408450923861	0.3240511544499368	2.0204419843747911e-4	0.0013913498210580948	3.694553615514642	2.856563663498524	upregulated set
Q86UX6	STK32C	90	49839	80	30754	668	293548	0.7935536824519077	-0.33360027285084537	0.984623118277409	1	0.006729971506142394	0	1.1431121811317944	0.19296699167215772	0.1432711097050152	0.44753759010948047	0.8438413752735139	0.3491704810374537	0.8748047798859959	-0.19296699167215772	0.1432711097050152	0.34182004913873704	0.8438413752735139	0.46620246772716567	downregulated set
Q86V86	PIM3	142	49839	116	30754	904	293548	0.9251719778217278	-0.11220652548682995	0.8166186550532525	1	0.0879807031613112	0	1.2248034853613605	0.2925502933605247	0.024827765942483846	0.1574465787803859	1.6050623574692913	0.8028667718832176	0.8164575068178913	-0.2925502933605247	0.024827765942483846	0.09216385099339663	1.6050623574692913	1.0354393868913472	downregulated set
Q86Y07	VRK2	176	49839	108	30754	1427	293548	0.7264392000263176	-0.4610860396185674	0.9999860859380112	1	6.042842382937796e-6	0	0.7224203308390539	-0.4690896002026622	0.9997123970302519	0.9999998612414573	1.2492234762085915e-4	6.026207357337329e-8	0.7264392000263176	-0.4610860396185674	0.9999860859380112	0.9999998612414573	6.042842382937796e-6	6.026207357337329e-8	upregulated set
Q86YV6	MYLK4	34	49839	52	30754	383	293548	0.5228677091605674	-0.9354821187404568	0.999972218477614	1	1.2065529471288138e-5	0	1.2959292710062864	0.3739869812217681	0.05043664479910616	0.22963218188792697	1.2972538117440728	0.6389672476463066	0.7716470507865772	-0.3739869812217681	0.05043664479910616	0.1554076382473849	1.2972538117440728	0.8085276395430302	downregulated set
Q86Z02	HIPK1	119	49839	110	30754	1072	293548	0.6538274322729007	-0.6130181861611677	0.9999985803625291	1	6.165411575526922e-7	0	0.9794342304978555	-0.02997947684096596	0.5965351635428342	0.9999998612414573	0.22436395118473082	6.026207357337329e-8	1.0209976013312203	0.02997947684096596	0.5965351635428342	0.9016802624752948	0.22436395118473082	0.04494743680371182	downregulated set
Q8IU85	CAMK1D	67	49839	66	30754	489	293548	0.8070048725158374	-0.3093507106863962	0.9589366261603643	1	0.01821009336978742	0	1.2882846004209254	0.36545134054864437	0.03440944010834537	0.1908159626950372	1.4633223939246767	0.719385297239924	0.7762259982563378	-0.36545134054864437	0.03440944010834537	0.11983977417044421	1.4633223939246767	0.9213990180409901	downregulated set
Q8IVH8	MAP4K3	62	49839	48	30754	618	293548	0.5909007237137784	-0.7590123290136099	0.9999909895692372	1	3.913197989701488e-6	0	0.7413884618746108	-0.4316984320176003	0.9836679759109643	0.9999998612414573	0.007151467181212054	6.026207357337329e-8	1.3488205595639922	0.4316984320176003	0.9836679759109643	0.9999998612414573	0.007151467181212054	6.026207357337329e-8	downregulated set
Q8IW41	MAPKAPK5	125	49839	103	30754	768	293548	0.9586418216380685	-0.060936214649117956	0.6830674136994916	1	0.1655364325513882	0	1.2801261133441408	0.356285946267231	0.012609018569798701	0.10142118754270864	1.8993187156718259	0.99387130859562	0.7811730341064971	-0.356285946267231	0.012609018569798701	0.05381031868519728	1.8993187156718259	1.2691344358885963	downregulated set
Q8IWQ3	BRSK2	119	49839	77	30754	800	293548	0.8761486161517124	-0.19075248807501058	0.9197493212340522	1	0.03633052400177088	0	0.9187047156815964	-0.12232686087734548	0.7767522415540865	0.9999998612414573	0.10971748478278388	6.026207357337329e-8	1.0884890247440275	0.12232686087734548	0.7767522415540865	0.9999998612414573	0.10971748478278388	6.026207357337329e-8	downregulated set
Q8IXL6	FAM20C	413	49839	149	30754	1382	293548	1.7601518780319365	0.8156999199022905	1.0067874838997111e-21	1.3263330766157065e-20	20.997062192117593	19.877347399632882	1.0291011396738443	0.04138477672700807	0.3825453925050593	0.8889804235403882	0.4173170244454888	0.051107802631581226	1.7601518780319365	0.8156999199022905	1.0067874838997111e-21	1.3263330766157065e-20	20.997062192117593	19.877347399632882	upregulated set
Q8IY84	NIM1K	114	49839	74	30754	851	293548	0.7890155737205912	-0.3418743182129837	0.9934769660639969	1	0.0028421976304300813	0	0.8299846746045685	-0.2688433970737195	0.9473364485559999	0.9999998612414573	0.023495752991206403	6.026207357337329e-8	1.2048415237021484	0.2688433970737195	0.9473364485559999	0.9999998612414573	0.023495752991206403	6.026207357337329e-8	downregulated set
Q8IYT8	ULK2	145	49839	108	30754	1112	293548	0.7680218739779072	-0.3807806940580483	0.9990941933237586	1	3.935651150388779e-4	0	0.9270316958033192	-0.10930942853220607	0.786641305711063	0.9999998612414573	0.1042232529791546	6.026207357337329e-8	1.0787117684616492	0.10930942853220607	0.786641305711063	0.9999998612414573	0.1042232529791546	6.026207357337329e-8	downregulated set
Q8N4C8	MINK1	83	49839	54	30754	719	293548	0.6799234184918055	-0.5565558337948211	0.9998002997662876	1	8.6737370560962e-5	0	0.7168950763784955	-0.48016611105811313	0.9941745384916565	0.9999998612414573	0.0025373636413690815	6.026207357337329e-8	1.3949042655609412	0.48016611105811313	0.9941745384916565	0.9999998612414573	0.0025373636413690815	6.026207357337329e-8	downregulated set
Q8N568	DCLK2	66	49839	63	30754	522	293548	0.7447043619001034	-0.425260287124696	0.9915805755693661	1	0.003671989372615797	0	1.1519855510975898	0.20412262173631865	0.160861744513365	0.4923344301772686	0.7935472257713618	0.3077397918666067	0.8680664432355242	-0.20412262173631865	0.160861744513365	0.37783805106627594	0.7935472257713618	0.4226943075683057	downregulated set
Q8N5S9	CAMKK1	256	49839	151	30754	1419	293548	1.0626085211288985	0.08761018703816432	0.1950589174657483	0.9850475332020289	0.709834190352756	0.00654281223409456	1.0157171640578018	0.02249872610807517	0.44043682274877133	0.9267524812005397	0.3561163789644124	0.03303624255735705	1.0626085211288985	0.08761018703816432	0.1950589174657483	0.44438234580542657	0.709834190352756	0.3522432028175367	upregulated set
Q8N752	CSNK1A1L	103	49839	84	30754	680	293548	0.8921203418547673	-0.1646897604294257	0.8714505184624031	1	0.05975726738223654	0	1.179091089480314	0.23767517655792567	0.08857903604906799	0.32462484981139317	1.0526690501841172	0.4886182382901674	0.8481108956906387	-0.23767517655792567	0.08857903604906799	0.23584021063364302	1.0526690501841172	0.6273821459437189	downregulated set
Q8NE63	HIPK4	156	49839	107	30754	1170	293548	0.785324307663778	-0.34863954223639987	0.998411930698073	1	6.902379527369785e-4	0	0.8729106311893736	-0.19609413695443148	0.9200277028851969	0.9999998612414573	0.03619909544897022	6.026207357337329e-8	1.1455926463370738	0.19609413695443148	0.9200277028851969	0.9999998612414573	0.03619909544897022	6.026207357337329e-8	downregulated set
Q8NEV4	MYO3A	86	49839	49	30754	701	293548	0.7225884374229004	-0.46875392537317045	0.9986741636884142	1	5.761854422790327e-4	0	0.6672126691895773	-0.5837814116152131	0.9984356848708951	0.9999998612414573	6.799053604060896e-4	6.026207357337329e-8	0.7225884374229004	-0.46875392537317045	0.9986741636884142	0.9999998612414573	5.761854422790327e-4	6.026207357337329e-8	upregulated set
Q8NG66	NEK11	75	49839	47	30754	668	293548	0.6612957019953518	-0.596632569889573	0.9998577049158469	1	6.180236704044242e-5	0	0.6715959645398027	-0.5743345333972697	0.9977914175184743	0.9999998612414573	9.602359554639451e-4	6.026207357337329e-8	1.4889904835643695	0.5743345333972697	0.9977914175184743	0.9999998612414573	9.602359554639451e-4	6.026207357337329e-8	downregulated set
Q8TAS1	UHMK1	245	49839	163	30754	1587	293548	0.9092600658688975	-0.13723510291281238	0.9227791003322533	1	0.03490225020768617	0	0.980365601186423	-0.028608230703416993	0.6068988919795124	0.9999998612414573	0.21688365540395182	6.026207357337329e-8	1.0200276292740338	0.028608230703416993	0.6068988919795124	0.9058638633979915	0.21688365540395182	0.0429370648148597	downregulated set
Q8TD08	MAPK15	129	49839	92	30754	1248	293548	0.6088164357113882	-0.7159207882810426	0.9999999958696493	1	1.7937885332452654e-9	0	0.7036584161426699	-0.5070528378008958	0.9997255677957244	0.9999998612414573	1.1920074898379798e-4	6.026207357337329e-8	1.4211440907391144	0.5070528378008958	0.9997255677957244	0.9999998612414573	1.1920074898379798e-4	6.026207357337329e-8	downregulated set
Q8TD19	NEK9	140	49839	96	30754	1069	293548	0.7713663507392566	-0.374511882133599	0.998711478089451	1	5.599587926739229e-4	0	0.8571642099721382	-0.22235648189303642	0.9349552865468648	0.9999998612414573	0.029209158400530493	6.026207357337329e-8	1.1666376038174817	0.22235648189303642	0.9349552865468648	0.9999998612414573	0.029209158400530493	6.026207357337329e-8	downregulated set
Q8TDC3	BRSK1	137	49839	80	30754	832	293548	0.9698528862582125	-0.04416216857926477	0.6435292541610667	1	0.1914317057418114	0	0.9177868088546239	-0.12376902352264192	0.7831943239167136	0.9999998612414573	0.10613046867757278	6.026207357337329e-8	0.9698528862582125	-0.04416216857926477	0.6435292541610667	0.9511676293209912	0.1914317057418114	0.021742938295260687	upregulated set
Q8TDX7	NEK7	195	49839	83	30754	1051	293548	1.0928300038938443	0.12806899880161404	0.1368966237393196	0.74070851773239	0.8636072626729075	0.13035266117680297	0.7538223334350975	-0.40770355663918956	0.9955743418256876	0.9999998612414573	0.0019263046579712788	6.026207357337329e-8	1.0928300038938443	0.12806899880161404	0.1368966237393196	0.33451352413720836	0.8636072626729075	0.4755863193328376	upregulated set
Q8TF76	HASPIN	169	49839	161	30754	1226	293548	0.8119072855290943	-0.3006131043541101	0.9957640834489855	1	0.0018435424923954826	0	1.2534649777537936	0.3259216873351717	0.004928063287222635	0.05760326205474052	2.307323723506967	1.2395529219195085	0.7977885443532676	-0.3259216873351717	0.004928063287222635	0.024083922194007394	2.307323723506967	1.6182727845029161	downregulated set
